fname,label,manually_verified
7f097912.wav,Hi-hat,0
7f199dc1.wav,Hi-hat,0
7f1a7122.wav,Double_bass,0
7f1af3ae.wav,Scissors,0
7f268b2d.wav,Computer_keyboard,0
7f28550a.wav,Applause,0
7f3adc10.wav,Bus,0
7f3cd73e.wav,Shatter,0
7f3e4512.wav,Burping_or_eructation,0
7f46849b.wav,Cello,0
7f4c86b4.wav,Cough,0
7f532d35.wav,Burping_or_eructation,0
7f553a15.wav,Violin_or_fiddle,1
7f60f335.wav,Laughter,1
7f6dfd5b.wav,Flute,0
7f70f1a1.wav,Bark,1
7f7310a5.wav,Snare_drum,0
7f7cb49c.wav,Gong,1
7f80d12f.wav,Cough,0
7f828087.wav,Acoustic_guitar,1
7f8acf3b.wav,Applause,0
7f8b3192.wav,Knock,0
7fa57f89.wav,Applause,0
7fa88daa.wav,Saxophone,1
7fb68d4d.wav,Saxophone,1
7fb743e5.wav,Telephone,1
7fbb70f7.wav,Drawer_open_or_close,0
7fc3910c.wav,Gong,0
7fd46eaa.wav,Meow,0
7fd7030d.wav,Tearing,0
7fd75c5b.wav,Cowbell,0
7fd9457c.wav,Clarinet,0
7fdf7200.wav,Fart,1
7fe9ea95.wav,Glockenspiel,1
7ff6d11c.wav,Fireworks,0
7ff85c01.wav,Bus,0
7ff97a01.wav,Fart,0
8008d62d.wav,Chime,1
800b401e.wav,Clarinet,1
801a341a.wav,Violin_or_fiddle,1
80232152.wav,Trumpet,0
8023318b.wav,Gunshot_or_gunfire,1
802a3f2a.wav,Fireworks,1
803dfc52.wav,Fart,0
80536499.wav,Tearing,1
8055c0ec.wav,Squeak,0
8055f4cb.wav,Oboe,1
80653fbf.wav,Cello,0
8068797e.wav,Squeak,1
807116b8.wav,Clarinet,1
8073923c.wav,Double_bass,1
80784970.wav,Violin_or_fiddle,0
807a24e5.wav,Shatter,0
807e8ac4.wav,Flute,1
80811d3f.wav,Glockenspiel,1
80833995.wav,Trumpet,0
8084970f.wav,Saxophone,1
808f7ab9.wav,Knock,1
80947bcf.wav,Drawer_open_or_close,0
809ab667.wav,Gong,0
809ea09e.wav,Bass_drum,1
80a3da4a.wav,Bark,0
80b495a8.wav,Tearing,1
80bbb34a.wav,Harmonica,1
80bc5ee0.wav,Fart,0
80bc62a7.wav,Gong,0
80c11722.wav,Cough,1
80d11b17.wav,Violin_or_fiddle,1
80d22981.wav,Acoustic_guitar,0
80d4d3d5.wav,Shatter,0
80d770cd.wav,Saxophone,1
80df55dc.wav,Laughter,0
80e2a525.wav,Drawer_open_or_close,0
80ee3cc7.wav,Computer_keyboard,1
80ef109f.wav,Violin_or_fiddle,0
80f1c762.wav,Knock,1
80f5c04c.wav,Knock,1
810015c2.wav,Tearing,0
8104f828.wav,Fart,0
811bf309.wav,Cello,1
811e1301.wav,Clarinet,1
8128d80e.wav,Trumpet,1
812f079e.wav,Hi-hat,0
81337cd8.wav,Double_bass,0
81345b23.wav,Tearing,0
813817a5.wav,Laughter,0
813bc785.wav,Knock,0
813ea098.wav,Applause,0
8149c6e7.wav,Hi-hat,0
815f1827.wav,Fireworks,0
816d65da.wav,Trumpet,1
817b6f59.wav,Oboe,0
817c5d68.wav,Drawer_open_or_close,1
8186d966.wav,Knock,0
8187a4ec.wav,Gong,1
81982d20.wav,Bark,0
819c9993.wav,Fireworks,0
819f0f9d.wav,Cough,0
81a8919b.wav,Laughter,1
81b285ba.wav,Chime,1
81b607de.wav,Acoustic_guitar,0
81be79f6.wav,Flute,1
81c569b4.wav,Fireworks,1
81c62db2.wav,Double_bass,0
81c75486.wav,Microwave_oven,0
81cb6681.wav,Clarinet,0
81d516e0.wav,Meow,1
81d5d2c1.wav,Double_bass,0
81d6c294.wav,Cough,0
81d9f077.wav,Cello,1
81db9098.wav,Bass_drum,0
81dcd25b.wav,Writing,0
81debe3a.wav,Bark,0
81e56a0f.wav,Violin_or_fiddle,1
81ec0f35.wav,Tambourine,1
81ec2e65.wav,Acoustic_guitar,0
81ef75df.wav,Clarinet,0
81f0b550.wav,Cough,0
81f0cefe.wav,Double_bass,0
81f0d826.wav,Squeak,0
81f64557.wav,Knock,1
820a35a5.wav,Tambourine,1
820bcee9.wav,Bass_drum,1
820ca779.wav,Flute,0
820f3645.wav,Saxophone,1
8217f351.wav,Clarinet,0
8226f95f.wav,Squeak,0
822956ab.wav,Gong,0
822fdbff.wav,Violin_or_fiddle,1
8231db6e.wav,Hi-hat,1
823e3be5.wav,Acoustic_guitar,1
8241c38c.wav,Harmonica,1
8245f614.wav,Harmonica,0
824c69d3.wav,Violin_or_fiddle,1
824ec543.wav,Drawer_open_or_close,0
825a9c77.wav,Applause,0
825d767e.wav,Tearing,0
8260494e.wav,Knock,0
82689427.wav,Cello,0
826f23dd.wav,Acoustic_guitar,1
82727fe8.wav,Trumpet,0
827d48f9.wav,Cough,0
827ea9af.wav,Fart,1
8284f3a9.wav,Hi-hat,0
828b5e00.wav,Cough,0
82906bfa.wav,Shatter,0
82a8bcd4.wav,Writing,0
82aa2d0a.wav,Harmonica,1
82b513fe.wav,Violin_or_fiddle,1
82c11a88.wav,Violin_or_fiddle,1
82c4cf74.wav,Snare_drum,0
82c64894.wav,Fart,0
82ce8f1a.wav,Knock,0
82d058e2.wav,Fireworks,0
82d4fb44.wav,Snare_drum,1
82d58fa4.wav,Clarinet,1
82dcb7ef.wav,Violin_or_fiddle,0
82df2d57.wav,Bass_drum,0
82e480d5.wav,Oboe,1
82ecb65c.wav,Acoustic_guitar,1
82ee1adc.wav,Finger_snapping,0
82eec9f2.wav,Computer_keyboard,0
82ef1c9a.wav,Snare_drum,0
82f235fc.wav,Drawer_open_or_close,0
82f36657.wav,Glockenspiel,0
82f9184f.wav,Clarinet,0
82fa96a7.wav,Acoustic_guitar,1
82feeab8.wav,Bass_drum,0
8316af6a.wav,Hi-hat,1
831812ad.wav,Writing,0
831c3001.wav,Flute,0
831efaf7.wav,Clarinet,0
833284de.wav,Computer_keyboard,1
8332e01d.wav,Double_bass,1
83375e41.wav,Burping_or_eructation,0
8342e575.wav,Shatter,0
8343332e.wav,Tearing,1
834b44c2.wav,Knock,0
834ccf9d.wav,Oboe,1
834d358a.wav,Shatter,0
83600384.wav,Bark,0
837d1343.wav,Squeak,1
8388fbb9.wav,Fart,0
838edf19.wav,Fart,1
8393f945.wav,Laughter,0
83953b78.wav,Shatter,0
8396ddd8.wav,Clarinet,0
83990ed1.wav,Cough,0
83ad3ffd.wav,Tambourine,0
83bd40b1.wav,Saxophone,1
83be8d1d.wav,Harmonica,1
83bf905c.wav,Saxophone,1
83c2f33a.wav,Knock,0
83c3d42b.wav,Fireworks,1
83c449b0.wav,Acoustic_guitar,0
83c8ac52.wav,Snare_drum,0
83cdded0.wav,Flute,0
83dfe2f2.wav,Hi-hat,0
83ee99c0.wav,Burping_or_eructation,1
83f17580.wav,Applause,0
8400fd89.wav,Oboe,1
84043116.wav,Bass_drum,0
84298f51.wav,Tearing,0
843035cc.wav,Shatter,1
843f7c2f.wav,Trumpet,0
84404ec9.wav,Clarinet,0
844467e9.wav,Oboe,0
844da63b.wav,Hi-hat,1
84658e7e.wav,Fart,1
8473a4d6.wav,Knock,0
847ffe2b.wav,Shatter,0
848299ba.wav,Cowbell,0
84894270.wav,Violin_or_fiddle,0
848d442c.wav,Violin_or_fiddle,0
848faca3.wav,Violin_or_fiddle,1
849aaba0.wav,Gong,0
849b45e8.wav,Applause,0
849d97d6.wav,Double_bass,0
84a731ba.wav,Drawer_open_or_close,1
84a7f354.wav,Clarinet,0
84a94600.wav,Drawer_open_or_close,1
84ac80e6.wav,Squeak,0
84b379fe.wav,Fart,0
84ba894c.wav,Saxophone,1
84c51120.wav,Tearing,0
84c521bf.wav,Saxophone,1
84d0e459.wav,Tambourine,1
84d59369.wav,Gunshot_or_gunfire,1
84d625e6.wav,Trumpet,0
84d8c795.wav,Oboe,0
84e54455.wav,Saxophone,1
84e9c4e0.wav,Writing,0
84eb2d7f.wav,Tambourine,0
84f46494.wav,Clarinet,1
84f5b84b.wav,Flute,1
851eef4a.wav,Fireworks,1
85283172.wav,Bark,0
85313bfa.wav,Meow,0
8536c75e.wav,Burping_or_eructation,0
85395673.wav,Trumpet,1
853c5a08.wav,Cello,1
853c629f.wav,Writing,1
85400833.wav,Knock,0
8545f769.wav,Tearing,0
85470ae2.wav,Squeak,1
85516706.wav,Applause,1
85558d98.wav,Laughter,0
8558d866.wav,Flute,1
856c065c.wav,Keys_jangling,0
856e5b54.wav,Finger_snapping,0
856ef8d7.wav,Double_bass,0
8577216f.wav,Scissors,0
85830943.wav,Shatter,1
85834e0b.wav,Flute,1
8585a392.wav,Clarinet,1
858c074f.wav,Laughter,0
8599f0a2.wav,Saxophone,1
859d1f98.wav,Gong,0
85a9afc9.wav,Cowbell,0
85b224b5.wav,Cough,0
85b3260e.wav,Oboe,1
85b3b38d.wav,Violin_or_fiddle,1
85bd7e1b.wav,Violin_or_fiddle,1
85cbd616.wav,Squeak,1
85cf80fa.wav,Scissors,0
85d0c016.wav,Tambourine,0
85d6a7d2.wav,Flute,1
85d825f1.wav,Double_bass,0
85db997c.wav,Oboe,0
85dc51de.wav,Oboe,0
85e1bc86.wav,Scissors,0
85e3073f.wav,Saxophone,1
85ed4220.wav,Acoustic_guitar,0
85f0bac3.wav,Bus,0
85fad626.wav,Gong,1
85fd2b40.wav,Clarinet,0
8603a913.wav,Squeak,0
8606ec28.wav,Bark,1
8607ea02.wav,Telephone,1
860a2f2e.wav,Saxophone,1
86154cb7.wav,Violin_or_fiddle,0
862dfdbc.wav,Cowbell,0
86392626.wav,Knock,1
863b0255.wav,Oboe,1
864b28d3.wav,Fireworks,0
8650e7fd.wav,Acoustic_guitar,0
865defec.wav,Gong,1
8660a1b7.wav,Bus,0
8667eeef.wav,Writing,0
86692bfd.wav,Bark,1
8674c96e.wav,Flute,0
8680253f.wav,Scissors,1
868622f3.wav,Laughter,0
86881793.wav,Harmonica,1
868db11e.wav,Double_bass,0
86a9ffb6.wav,Computer_keyboard,0
86bb7902.wav,Applause,0
86db4afb.wav,Double_bass,0
86df2de7.wav,Drawer_open_or_close,0
86e11409.wav,Fireworks,0
86e8698a.wav,Violin_or_fiddle,0
86e9e5a2.wav,Keys_jangling,1
86f881f3.wav,Double_bass,0
86fac849.wav,Laughter,1
86fb0077.wav,Harmonica,1
87039812.wav,Hi-hat,1
87065860.wav,Oboe,1
8708ffe8.wav,Clarinet,0
87192927.wav,Applause,0
871c860e.wav,Bark,0
87286ca4.wav,Saxophone,1
87389ed4.wav,Violin_or_fiddle,0
874959d9.wav,Clarinet,1
8755f4f5.wav,Laughter,0
87608845.wav,Gong,1
8767dfe3.wav,Laughter,0
876cd66b.wav,Meow,0
876fee0d.wav,Burping_or_eructation,0
876ff433.wav,Gong,0
877cf83e.wav,Knock,1
8790323b.wav,Gong,0
879796a5.wav,Double_bass,0
879ca7a3.wav,Shatter,0
879ed758.wav,Telephone,1
87a12c75.wav,Bark,1
87a2b293.wav,Hi-hat,1
87b9435b.wav,Scissors,0
87d039f6.wav,Electric_piano,1
87e8ae71.wav,Violin_or_fiddle,1
87f61fc5.wav,Tearing,0
87f9edd8.wav,Writing,0
87fc1fad.wav,Applause,1
87fc3b03.wav,Squeak,0
880c48fa.wav,Acoustic_guitar,0
880ddc3a.wav,Hi-hat,0
880f4f68.wav,Tambourine,1
881ef01f.wav,Fireworks,1
882d631c.wav,Knock,0
884395c9.wav,Shatter,0
88472317.wav,Tambourine,0
88482f9c.wav,Knock,0
88500b88.wav,Cello,1
88507406.wav,Trumpet,1
8855b468.wav,Fart,0
8861d942.wav,Tearing,0
8863113b.wav,Writing,0
8865cc0e.wav,Computer_keyboard,0
886f3b89.wav,Tearing,0
887435e1.wav,Gunshot_or_gunfire,1
88780eac.wav,Bass_drum,1
88811cbe.wav,Glockenspiel,0
888cff5e.wav,Drawer_open_or_close,0
88928a07.wav,Burping_or_eructation,0
889a0bc2.wav,Violin_or_fiddle,1
889edf2f.wav,Violin_or_fiddle,1
88ac1360.wav,Acoustic_guitar,0
88c42e27.wav,Gong,1
88cb5fa7.wav,Gunshot_or_gunfire,1
88dbcd44.wav,Keys_jangling,1
88e24910.wav,Tambourine,0
88e792b8.wav,Laughter,1
88e99f1c.wav,Laughter,0
88f4eb4d.wav,Bass_drum,0
88fd411f.wav,Snare_drum,0
89055011.wav,Violin_or_fiddle,1
8916ffcd.wav,Clarinet,1
892505e9.wav,Double_bass,0
89269203.wav,Flute,0
8928d1c6.wav,Bus,1
892a2db5.wav,Electric_piano,1
893427c3.wav,Gong,0
893af25d.wav,Writing,0
89462d3b.wav,Flute,0
894fd536.wav,Squeak,0
89515baf.wav,Meow,1
8952eee3.wav,Laughter,0
896797e3.wav,Computer_keyboard,1
897eed84.wav,Cello,0
897fc1c4.wav,Chime,1
8986cced.wav,Flute,1
8987511f.wav,Acoustic_guitar,0
898a757e.wav,Applause,0
899e2e78.wav,Fart,0
899eb17b.wav,Applause,0
89a058e2.wav,Acoustic_guitar,0
89a645fe.wav,Tearing,0
89adfd2e.wav,Violin_or_fiddle,0
89affc19.wav,Cough,0
89b17560.wav,Microwave_oven,1
89c2111f.wav,Double_bass,0
89c5c01b.wav,Harmonica,1
89d12569.wav,Flute,0
89d16dbb.wav,Trumpet,1
89d4119c.wav,Oboe,1
89da251b.wav,Fireworks,0
89e2578a.wav,Applause,0
89e543b0.wav,Laughter,0
89f13bb9.wav,Bus,0
89f33989.wav,Clarinet,0
89f8b625.wav,Tambourine,0
8a05af88.wav,Chime,1
8a11b736.wav,Laughter,0
8a13412a.wav,Tearing,0
8a2f4e19.wav,Acoustic_guitar,1
8a364f26.wav,Applause,1
8a3e5147.wav,Clarinet,0
8a45aa41.wav,Gunshot_or_gunfire,1
8a4d0d1e.wav,Hi-hat,1
8a4fce15.wav,Fireworks,0
8a635ff8.wav,Tambourine,1
8a68f631.wav,Saxophone,1
8a6ad56f.wav,Cello,0
8a6c6627.wav,Snare_drum,0
8a739529.wav,Cowbell,0
8a843f42.wav,Snare_drum,1
8a853191.wav,Telephone,1
8a8a9e60.wav,Finger_snapping,1
8a9c77de.wav,Bark,0
8aaada9f.wav,Clarinet,0
8aab3694.wav,Cowbell,1
8ac249cc.wav,Bass_drum,1
8ad0ed99.wav,Finger_snapping,1
8ad14a86.wav,Hi-hat,0
8ae50c6c.wav,Fireworks,1
8ae68e01.wav,Flute,0
8ae899e7.wav,Telephone,1
8aeb76f4.wav,Burping_or_eructation,0
8af3c40f.wav,Cello,1
8b0408b1.wav,Trumpet,0
8b12ea14.wav,Burping_or_eructation,0
8b14e805.wav,Snare_drum,1
8b28686b.wav,Writing,1
8b33f120.wav,Clarinet,0
8b3be47e.wav,Oboe,0
8b466188.wav,Scissors,1
8b49f457.wav,Finger_snapping,0
8b563f92.wav,Oboe,0
8b5798fc.wav,Laughter,0
8b5d8ca5.wav,Flute,0
8b5fbd09.wav,Fart,0
8b613dd2.wav,Gunshot_or_gunfire,1
8b65c98b.wav,Saxophone,1
8b68eef8.wav,Microwave_oven,0
8b6a16de.wav,Bass_drum,1
8b76e49d.wav,Cough,0
8b774232.wav,Knock,0
8b911fb3.wav,Trumpet,0
8ba4228c.wav,Shatter,0
8bace939.wav,Knock,0
8bbd48e2.wav,Trumpet,1
8bc4df93.wav,Clarinet,0
8bc9a0b0.wav,Keys_jangling,0
8bd07e1d.wav,Squeak,0
8bd43789.wav,Cough,0
8bd786e4.wav,Tearing,0
8bd954b8.wav,Cello,0
8bdab359.wav,Fireworks,0
8bf04217.wav,Applause,0
8bf2660c.wav,Tambourine,1
8bf73516.wav,Trumpet,0
8bff2f37.wav,Finger_snapping,0
8c048e36.wav,Gong,0
8c0e42bb.wav,Computer_keyboard,1
8c1a31cf.wav,Applause,0
8c1d4c50.wav,Violin_or_fiddle,1
8c214788.wav,Snare_drum,0
8c3697ba.wav,Chime,0
8c3aab76.wav,Oboe,0
8c3c2bee.wav,Tearing,0
8c452b56.wav,Flute,1
8c4c25d9.wav,Laughter,1
8c4d172c.wav,Knock,0
8c4e655a.wav,Fireworks,0
8c525564.wav,Clarinet,0
8c593c6e.wav,Fireworks,0
8c5de0f8.wav,Meow,0
8c639bdb.wav,Shatter,0
8c70ed9b.wav,Knock,0
8c78be1b.wav,Snare_drum,0
8c7b4f0e.wav,Telephone,1
8c7f9a97.wav,Fart,0
8c8112f6.wav,Clarinet,0
8c864a74.wav,Hi-hat,0
8c880b2a.wav,Trumpet,0
8c955bf1.wav,Finger_snapping,1
8c9da787.wav,Violin_or_fiddle,1
8c9db47d.wav,Drawer_open_or_close,0
8ca18c58.wav,Oboe,0
8cb2b991.wav,Hi-hat,0
8cc1f61d.wav,Trumpet,0
8cc7897c.wav,Bark,1
8cce99fa.wav,Telephone,1
8cd1bd28.wav,Fart,0
8cd809d3.wav,Hi-hat,1
8ce07f01.wav,Harmonica,1
8ce2e863.wav,Double_bass,1
8ce4c32b.wav,Oboe,1
8cec30c7.wav,Fart,0
8cfbfd2c.wav,Bass_drum,0
8d089129.wav,Bark,0
8d0d7231.wav,Double_bass,0
8d1109d2.wav,Gunshot_or_gunfire,1
8d1c02e7.wav,Tearing,0
8d1e3202.wav,Gong,0
8d314fba.wav,Oboe,1
8d31e024.wav,Writing,1
8d3a58d0.wav,Tearing,1
8d3acc31.wav,Shatter,1
8d3fff7f.wav,Gong,0
8d458e5a.wav,Gong,1
8d490c5e.wav,Bass_drum,0
8d4a12e6.wav,Trumpet,0
8d4f9ffa.wav,Double_bass,1
8d50a022.wav,Bark,0
8d51290f.wav,Cello,1
8d5d3920.wav,Gong,0
8d637767.wav,Shatter,0
8d647117.wav,Clarinet,0
8d6823f1.wav,Chime,1
8d72a0b3.wav,Flute,1
8d740ee0.wav,Fart,0
8d742748.wav,Trumpet,0
8d7a9c06.wav,Violin_or_fiddle,0
8d7aae4f.wav,Fart,0
8d7d7dba.wav,Violin_or_fiddle,1
8d7e73e0.wav,Fireworks,0
8d8a80b5.wav,Cowbell,1
8d8ed10d.wav,Violin_or_fiddle,1
8d8fb79c.wav,Glockenspiel,1
8d915840.wav,Knock,0
8da48ff3.wav,Squeak,1
8da5ec66.wav,Shatter,0
8da6c391.wav,Saxophone,1
8da75280.wav,Acoustic_guitar,1
8db20ce5.wav,Chime,0
8dccb289.wav,Keys_jangling,1
8dd47439.wav,Trumpet,0
8dd69b5e.wav,Violin_or_fiddle,0
8dde6929.wav,Applause,1
8de17a01.wav,Drawer_open_or_close,0
8de2c5c4.wav,Hi-hat,0
8de5e04d.wav,Acoustic_guitar,0
8df80bfa.wav,Bass_drum,0
8dfd2855.wav,Acoustic_guitar,0
8e02faf0.wav,Knock,0
8e07e2e1.wav,Bark,1
8e09320a.wav,Fart,1
8e0d525a.wav,Chime,0
8e112616.wav,Tearing,0
8e135724.wav,Saxophone,1
8e149650.wav,Tambourine,0
8e21023c.wav,Clarinet,0
8e26553c.wav,Writing,0
8e2d8cf6.wav,Cello,0
8e2df31d.wav,Cello,1
8e2f7700.wav,Fart,0
8e30295e.wav,Computer_keyboard,0
8e33db3e.wav,Chime,1
8e3eac13.wav,Gong,0
8e4222a4.wav,Knock,0
8e431770.wav,Microwave_oven,1
8e48f5a7.wav,Violin_or_fiddle,0
8e54d47b.wav,Oboe,0
8e58f5e5.wav,Bark,1
8e61b0a5.wav,Squeak,0
8e718b85.wav,Trumpet,0
8e71e639.wav,Fart,1
8e741321.wav,Shatter,0
8e7512f7.wav,Snare_drum,0
8e7aa2e1.wav,Harmonica,1
8e8abdc1.wav,Microwave_oven,1
8e985727.wav,Bass_drum,0
8e9d1edf.wav,Knock,1
8ea4789f.wav,Bass_drum,0
8eaa7d44.wav,Trumpet,0
8eab7b01.wav,Hi-hat,0
8eae7d07.wav,Computer_keyboard,1
8eb59f72.wav,Fireworks,0
8ebeeb5b.wav,Clarinet,0
8ee44fb5.wav,Clarinet,1
8eee05c1.wav,Oboe,1
8ef998b5.wav,Burping_or_eructation,0
8f02b1f2.wav,Tearing,1
8f0513e9.wav,Hi-hat,1
8f0a4562.wav,Bark,1
8f10f476.wav,Hi-hat,1
8f15c883.wav,Burping_or_eructation,0
8f19ac6d.wav,Cough,0
8f19c3a5.wav,Snare_drum,1
8f223da9.wav,Saxophone,1
8f2fd2f4.wav,Cello,0
8f339c50.wav,Acoustic_guitar,0
8f399fa2.wav,Tearing,0
8f41f868.wav,Shatter,0
8f4390df.wav,Cello,0
8f4643d4.wav,Cowbell,0
8f5cdb59.wav,Harmonica,1
8f5d2164.wav,Tambourine,0
8f5e0b34.wav,Applause,0
8f6071d2.wav,Microwave_oven,0
8f6fc115.wav,Clarinet,0
8f7a89f4.wav,Gunshot_or_gunfire,1
8f85b428.wav,Fart,0
8f8ede38.wav,Hi-hat,0
8f9ebf7b.wav,Knock,1
8fa096bf.wav,Saxophone,1
8fa8aab6.wav,Burping_or_eructation,1
8fad9735.wav,Clarinet,0
8fb0b956.wav,Chime,1
8fb1b5af.wav,Harmonica,0
8fbdf4c2.wav,Tambourine,0
8fda0208.wav,Burping_or_eructation,0
8fde3ad1.wav,Tambourine,1
8fe0469c.wav,Saxophone,1
8fe28f2e.wav,Microwave_oven,1
8fe6b850.wav,Writing,0
8fed2993.wav,Shatter,0
8fefc225.wav,Trumpet,0
8ffbd5ae.wav,Cough,0
8ffd4ff9.wav,Snare_drum,0
901370b6.wav,Clarinet,0
90146556.wav,Snare_drum,0
9014c39d.wav,Microwave_oven,0
9018e669.wav,Writing,0
9023308d.wav,Tambourine,0
902357e2.wav,Glockenspiel,1
902e49cf.wav,Snare_drum,0
903f5020.wav,Saxophone,1
9053941a.wav,Double_bass,1
9060a15f.wav,Cello,0
90613d4b.wav,Clarinet,0
90683b15.wav,Writing,0
906bc87d.wav,Harmonica,0
909a890d.wav,Keys_jangling,0
90a30800.wav,Fart,0
90a3a39c.wav,Flute,1
90b05b4d.wav,Flute,0
90d2cad4.wav,Writing,0
90e2a01d.wav,Gunshot_or_gunfire,1
90e7eaec.wav,Fart,0
90ecea38.wav,Gunshot_or_gunfire,1
90f1b37c.wav,Tambourine,0
90f1c05d.wav,Bass_drum,0
90fbd4f8.wav,Trumpet,0
9104c38a.wav,Microwave_oven,0
910dc153.wav,Electric_piano,1
911a824f.wav,Drawer_open_or_close,1
91214155.wav,Clarinet,0
91293e97.wav,Tearing,0
912c25f8.wav,Shatter,1
9133b9de.wav,Burping_or_eructation,0
91363087.wav,Burping_or_eructation,0
9147666d.wav,Violin_or_fiddle,1
914d75e2.wav,Double_bass,0
914df865.wav,Saxophone,0
9154e60b.wav,Fart,0
9155f4ee.wav,Knock,0
91589588.wav,Cello,1
915f042e.wav,Snare_drum,0
9164250b.wav,Bus,0
9168923c.wav,Shatter,1
916a1e9e.wav,Knock,0
916c8ad4.wav,Glockenspiel,0
916d0fc4.wav,Oboe,0
916f2fba.wav,Computer_keyboard,0
917940e7.wav,Laughter,1
918045e3.wav,Trumpet,0
91809693.wav,Computer_keyboard,0
918d0d06.wav,Saxophone,1
918e91ba.wav,Flute,1
91ad5777.wav,Oboe,1
91c20b98.wav,Snare_drum,0
91c86274.wav,Clarinet,0
91d51cde.wav,Clarinet,0
91dded5f.wav,Squeak,0
91dec7b9.wav,Fart,1
91f1da02.wav,Squeak,0
91f4fbbe.wav,Cello,0
92076449.wav,Fireworks,0
9208fc8a.wav,Laughter,0
920fea97.wav,Burping_or_eructation,0
9213bda5.wav,Clarinet,0
921eee9d.wav,Bass_drum,1
9226c06e.wav,Bass_drum,0
92274098.wav,Cough,0
922e13bc.wav,Scissors,1
92302987.wav,Tearing,0
9242007f.wav,Laughter,1
924a5edc.wav,Bass_drum,1
924ce025.wav,Drawer_open_or_close,0
924f77c2.wav,Double_bass,0
9250b965.wav,Fart,0
92542588.wav,Burping_or_eructation,0
9257a715.wav,Squeak,0
925de4db.wav,Squeak,1
9267faa4.wav,Applause,0
92682b7c.wav,Gunshot_or_gunfire,1
92729afd.wav,Tearing,0
928176ed.wav,Gong,1
928dd75c.wav,Fart,0
92928711.wav,Hi-hat,0
92985f1d.wav,Tearing,0
9299a3f6.wav,Tearing,0
92a6a9e7.wav,Bark,0
92aeecd5.wav,Snare_drum,0
92c1d241.wav,Laughter,1
92d6bb08.wav,Keys_jangling,1
92dddeca.wav,Drawer_open_or_close,0
92ed10c3.wav,Keys_jangling,1
92f15847.wav,Shatter,1
92fd0236.wav,Bark,0
93009632.wav,Knock,0
93031ffc.wav,Shatter,1
930742b0.wav,Keys_jangling,1
930d93e8.wav,Clarinet,1
9310ee5e.wav,Squeak,0
9312a465.wav,Double_bass,0
93171d8c.wav,Writing,0
93198de4.wav,Snare_drum,0
931c08e4.wav,Fart,0
931d0d71.wav,Bus,0
9320c55f.wav,Snare_drum,1
932280e6.wav,Snare_drum,0
9325ce28.wav,Bark,0
932d89f6.wav,Cowbell,0
93317f83.wav,Burping_or_eructation,1
933db9eb.wav,Applause,0
9346e7b5.wav,Acoustic_guitar,0
93471679.wav,Laughter,0
93519b51.wav,Cello,1
936bdcd7.wav,Bark,0
936c370c.wav,Writing,0
938dc23d.wav,Cough,0
93a6dc48.wav,Harmonica,1
93a6ff48.wav,Laughter,0
93a7c4fe.wav,Microwave_oven,1
93b3c709.wav,Trumpet,1
93b534a3.wav,Trumpet,0
93ee2832.wav,Cello,0
93f3706a.wav,Applause,0
93f8fb1a.wav,Applause,0
94065e0e.wav,Electric_piano,0
94072fe7.wav,Hi-hat,1
940ccc5e.wav,Trumpet,0
9411caa7.wav,Oboe,1
9417a0cd.wav,Meow,1
941948de.wav,Clarinet,0
942526b5.wav,Gong,0
9442ce58.wav,Burping_or_eructation,0
944a111e.wav,Drawer_open_or_close,1
9451faed.wav,Acoustic_guitar,0
94583f41.wav,Cough,0
945aa934.wav,Fart,0
945ccbcd.wav,Gong,1
9464646f.wav,Fireworks,0
94652861.wav,Squeak,0
9467a87b.wav,Gong,0
947e032f.wav,Acoustic_guitar,0
9482ce36.wav,Cowbell,1
9482e6aa.wav,Hi-hat,1
94871b58.wav,Bus,0
9494e46f.wav,Knock,1
949e481b.wav,Chime,0
94ac7699.wav,Violin_or_fiddle,1
94b0a4c9.wav,Oboe,0
94b5936a.wav,Cello,1
94c0bc66.wav,Fart,0
94c271cf.wav,Scissors,1
94c40c36.wav,Fireworks,0
94c63e80.wav,Cough,0
94d302ef.wav,Bark,1
94e7df4f.wav,Trumpet,0
94f7e531.wav,Keys_jangling,1
9503993d.wav,Double_bass,0
95054edf.wav,Tambourine,0
9522a3f6.wav,Violin_or_fiddle,1
9523b6e2.wav,Writing,0
952530cd.wav,Laughter,0
952a9bad.wav,Scissors,1
952b79a6.wav,Knock,1
953073cc.wav,Saxophone,0
9538d345.wav,Cough,0
954128f1.wav,Acoustic_guitar,0
954fb510.wav,Gong,1
95526c51.wav,Squeak,0
955561df.wav,Electric_piano,1
955824f4.wav,Bass_drum,0
956486a5.wav,Shatter,0
9569d111.wav,Harmonica,0
956a932e.wav,Gong,0
956d90d2.wav,Double_bass,0
956e0d7b.wav,Applause,0
9573a033.wav,Trumpet,0
9578a624.wav,Chime,0
957a1c84.wav,Violin_or_fiddle,1
958104a1.wav,Squeak,1
958d7d6a.wav,Finger_snapping,0
959b54ba.wav,Oboe,0
95a1a668.wav,Burping_or_eructation,1
95a241e8.wav,Laughter,0
95a54c9a.wav,Clarinet,1
95a6c975.wav,Meow,0
95b961c8.wav,Clarinet,1
95bd02b1.wav,Cough,0
95bdca45.wav,Laughter,0
95d26d9c.wav,Cough,0
95d6a11d.wav,Writing,0
95d825fc.wav,Burping_or_eructation,0
95e1d0ae.wav,Double_bass,1
95eb2e1a.wav,Double_bass,0
